Country	date	total_cases	new_cases	new_cases_smoothed	total_cases_per_million	new_cases_per_million	new_cases_smoothed_per_million	ID
Afghanistan	2020-04-05	270.0	35.0	23.429000000000002	6.936	0.899	0.602	Q889
Afghanistan	2020-04-06	299.0	29.0	26.429000000000002	7.681	0.745	0.679	Q889
Afghanistan	2020-04-07	337.0	38.0	28.0	8.657	0.976	0.7190000000000001	Q889
Afghanistan	2020-04-08	367.0	30.0	28.714000000000002	9.427999999999999	0.7709999999999999	0.738	Q889
Afghanistan	2020-04-09	423.0	56.0	33.0	10.866	1.439	0.848	Q889
Afghanistan	2020-04-10	484.0	61.0	35.571	12.433	1.567	0.914	Q889
Afghanistan	2020-04-11	521.0	37.0	40.857	13.384	0.95	1.05	Q889
Afghanistan	2020-04-12	555.0	34.0	40.714	14.257	0.873	1.046	Q889
Afghanistan	2020-04-13	607.0	52.0	44.0	15.593	1.3359999999999999	1.13	Q889
Afghanistan	2020-04-14	665.0	58.0	46.857	17.083	1.49	1.204	Q889
Afghanistan	2020-04-15	714.0	49.0	49.571000000000005	18.340999999999998	1.2590000000000001	1.273	Q889
Afghanistan	2020-04-16	784.0	70.0	51.571000000000005	20.14	1.798	1.325	Q889
Afghanistan	2020-04-17	794.0	10.0	44.286	20.396	0.257	1.138	Q889
Afghanistan	2020-04-18	845.0	51.0	46.286	21.706999999999997	1.31	1.189	Q889
Afghanistan	2020-04-19	908.0	63.0	50.428999999999995	23.325	1.618	1.295	Q889
Afghanistan	2020-04-20	996.0	88.0	55.571000000000005	25.585	2.261	1.4280000000000002	Q889
Afghanistan	2020-04-21	1031.0	35.0	52.286	26.485	0.899	1.3430000000000002	Q889
Afghanistan	2020-04-22	1092.0	61.0	54.0	28.052	1.567	1.3869999999999998	Q889
Afghanistan	2020-04-23	1176.0	84.0	56.0	30.209	2.158	1.439	Q889
Afghanistan	2020-04-24	1281.0	105.0	69.571	32.907	2.697	1.787	Q889
Afghanistan	2020-04-25	1351.0	70.0	72.286	34.705	1.798	1.857	Q889
Afghanistan	2020-04-26	1463.0	112.0	79.286	37.582	2.877	2.037	Q889
Afghanistan	2020-04-27	1531.0	68.0	76.429	39.329	1.7469999999999999	1.963	Q889
Afghanistan	2020-04-28	1703.0	172.0	96.0	43.747	4.418	2.4659999999999997	Q889
Afghanistan	2020-04-29	1827.0	124.0	105.0	46.931999999999995	3.185	2.697	Q889
Afghanistan	2020-04-30	1949.0	122.0	110.429	50.066	3.134	2.8369999999999997	Q889
Afghanistan	2020-05-01	2171.0	222.0	127.14299999999999	55.769	5.702999999999999	3.266	Q889
Afghanistan	2020-05-02	2335.0	164.0	140.571	59.982	4.213	3.611	Q889
Afghanistan	2020-05-03	2469.0	134.0	143.714	63.424	3.4419999999999997	3.6919999999999997	Q889
Afghanistan	2020-05-04	2704.0	235.0	167.571	69.461	6.037000000000001	4.305	Q889
Afghanistan	2020-05-05	2894.0	190.0	170.143	74.342	4.881	4.371	Q889
Afghanistan	2020-05-06	3224.0	330.0	199.571	82.819	8.477	5.127000000000001	Q889
Afghanistan	2020-05-07	3392.0	168.0	206.143	87.134	4.316	5.295	Q889
Afghanistan	2020-05-08	3563.0	171.0	198.857	91.527	4.393	5.1080000000000005	Q889
Afghanistan	2020-05-09	3778.0	215.0	206.143	97.05	5.523	5.295	Q889
Afghanistan	2020-05-10	4033.0	255.0	223.429	103.601	6.55	5.739	Q889
Afghanistan	2020-05-11	4402.0	369.0	242.571	113.08	9.479	6.231	Q889
Afghanistan	2020-05-12	4687.0	285.0	256.143	120.40100000000001	7.321000000000001	6.58	Q889
Afghanistan	2020-05-13	4967.0	280.0	249.0	127.59299999999999	7.193	6.396	Q889
Afghanistan	2020-05-14	5226.0	259.0	262.0	134.247	6.653	6.73	Q889
Afghanistan	2020-05-15	5339.0	113.0	253.71400000000003	137.149	2.903	6.517	Q889
Afghanistan	2020-05-16	6402.0	1063.0	374.85699999999997	164.456	27.307	9.629	Q889
Afghanistan	2020-05-17	6402.0	0.0	338.42900000000003	164.456	0.0	8.693999999999999	Q889
Afghanistan	2020-05-18	6664.0	262.0	323.143	171.18599999999998	6.73	8.301	Q889
Afghanistan	2020-05-19	7072.0	408.0	340.714	181.667	10.481	8.752	Q889
Afghanistan	2020-05-20	7653.0	581.0	383.714	196.592	14.925	9.857000000000001	Q889
Afghanistan	2020-05-21	8145.0	492.0	417.0	209.231	12.639000000000001	10.712	Q889
Afghanistan	2020-05-22	8676.0	531.0	476.714	222.87099999999998	13.64	12.245999999999999	Q889
Afghanistan	2020-05-23	9216.0	540.0	402.0	236.743	13.872	10.327	Q889
Afghanistan	2020-05-24	9998.0	782.0	513.714	256.83099999999996	20.088	13.196	Q889
Afghanistan	2020-05-25	10582.0	584.0	559.714	271.83299999999997	15.002	14.378	Q889
Afghanistan	2020-05-26	11173.0	591.0	585.857	287.015	15.182	15.05	Q889
Afghanistan	2020-05-27	11831.0	658.0	596.857	303.91700000000003	16.903	15.332	Q889
Afghanistan	2020-05-28	12456.0	625.0	615.857	319.973	16.055	15.82	Q889
Afghanistan	2020-05-29	13036.0	580.0	622.857	334.87199999999996	14.899000000000001	16.0	Q889
Afghanistan	2020-05-30	13659.0	623.0	634.714	350.875	16.004	16.305	Q889
Afghanistan	2020-05-31	14525.0	866.0	646.714	373.121	22.246	16.613	Q889
Afghanistan	2020-06-01	15205.0	680.0	660.429	390.589	17.468	16.965	Q889
Afghanistan	2020-06-02	15750.0	545.0	653.857	404.59	14.0	16.796	Q889
Afghanistan	2020-06-03	16509.0	759.0	668.2860000000001	424.087	19.497	17.167	Q889
Afghanistan	2020-06-04	17267.0	758.0	687.2860000000001	443.559	19.472	17.655	Q889
Afghanistan	2020-06-05	18054.0	787.0	716.857	463.775	20.217	18.415	Q889
Afghanistan	2020-06-06	18969.0	915.0	758.571	487.28	23.505	19.486	Q889
Afghanistan	2020-06-07	19551.0	582.0	718.0	502.23	14.950999999999999	18.444000000000003	Q889
Afghanistan	2020-06-08	20342.0	791.0	733.857	522.55	20.319000000000003	18.851	Q889
Afghanistan	2020-06-09	20917.0	575.0	738.143	537.321	14.770999999999999	18.962	Q889
Afghanistan	2020-06-10	21459.0	542.0	707.143	551.244	13.923	18.165	Q889
Afghanistan	2020-06-11	22143.0	684.0	696.571	568.814	17.570999999999998	17.894000000000002	Q889
Afghanistan	2020-06-12	22890.0	747.0	690.857	588.003	19.189	17.747	Q889
Afghanistan	2020-06-13	23546.0	656.0	653.857	604.855	16.851	16.796	Q889
Afghanistan	2020-06-14	24102.0	556.0	650.143	619.138	14.283	16.701	Q889
Afghanistan	2020-06-15	24766.0	664.0	632.0	636.195	17.057000000000002	16.235	Q889
Afghanistan	2020-06-16	25527.0	761.0	658.571	655.743	19.549	16.918	Q889
Afghanistan	2020-06-17	26310.0	783.0	693.0	675.857	20.114	17.802	Q889
Afghanistan	2020-06-18	26874.0	564.0	675.857	690.345	14.488	17.362000000000002	Q889
Afghanistan	2020-06-19	27532.0	658.0	663.143	707.248	16.903	17.035	Q889
Afghanistan	2020-06-20	27878.0	346.0	618.857	716.1360000000001	8.888	15.897	Q889
Afghanistan	2020-06-21	28424.0	546.0	617.429	730.1619999999999	14.026	15.860999999999999	Q889
Afghanistan	2020-06-22	28833.0	409.0	581.0	740.669	10.505999999999998	14.925	Q889
Afghanistan	2020-06-23	29143.0	310.0	516.571	748.632	7.962999999999999	13.27	Q889
Afghanistan	2020-06-24	29481.0	338.0	453.0	757.315	8.683	11.637	Q889
Afghanistan	2020-06-25	29715.0	234.0	405.85699999999997	763.326	6.011	10.425999999999998	Q889
Afghanistan	2020-06-26	30175.0	460.0	377.57099999999997	775.1419999999999	11.817	9.699	Q889
Afghanistan	2020-06-27	30451.0	276.0	367.57099999999997	782.232	7.09	9.442	Q889
Afghanistan	2020-06-28	30616.0	165.0	313.143	786.471	4.239	8.044	Q889
Afghanistan	2020-06-29	30967.0	351.0	304.857	795.487	9.017000000000001	7.831	Q889
Afghanistan	2020-06-30	31238.0	271.0	299.286	802.449	6.962000000000001	7.688	Q889
Afghanistan	2020-07-01	31517.0	279.0	290.857	809.6160000000001	7.167000000000001	7.472	Q889
Afghanistan	2020-07-02	31836.0	319.0	303.0	817.81	8.195	7.784	Q889
Afghanistan	2020-07-03	32022.0	186.0	263.857	822.5880000000001	4.7780000000000005	6.778	Q889
Afghanistan	2020-07-04	32324.0	302.0	267.57099999999997	830.346	7.757999999999999	6.872999999999999	Q889
Afghanistan	2020-07-05	32672.0	348.0	293.714	839.2860000000001	8.94	7.545	Q889
Afghanistan	2020-07-06	32951.0	279.0	283.42900000000003	846.453	7.167000000000001	7.281000000000001	Q889
Afghanistan	2020-07-07	33384.0	433.0	306.57099999999997	857.576	11.123	7.875	Q889
Afghanistan	2020-07-08	33594.0	210.0	296.714	862.97	5.395	7.622000000000001	Q889
Afghanistan	2020-07-09	33653.0	59.0	259.57099999999997	864.4860000000001	1.516	6.667999999999999	Q889
Afghanistan	2020-07-10	33908.0	255.0	269.42900000000003	871.0360000000001	6.55	6.921	Q889
Afghanistan	2020-07-11	34366.0	458.0	291.714	882.802	11.765	7.494	Q889
Afghanistan	2020-07-12	34451.0	85.0	254.143	884.985	2.1830000000000003	6.528	Q889
Afghanistan	2020-07-13	34451.0	0.0	214.28599999999997	884.985	0.0	5.505	Q889
Afghanistan	2020-07-14	34455.0	4.0	153.0	885.0880000000001	0.10300000000000001	3.93	Q889
Afghanistan	2020-07-15	34740.0	285.0	163.714	892.409	7.321000000000001	4.206	Q889
Afghanistan	2020-07-16	34994.0	254.0	191.571	898.934	6.525	4.921	Q889
Afghanistan	2020-07-17	35070.0	76.0	166.0	900.8860000000001	1.952	4.263999999999999	Q889
Afghanistan	2020-07-18	35289.0	219.0	131.857	906.512	5.626	3.387	Q889
Afghanistan	2020-07-19	35301.0	12.0	121.429	906.82	0.308	3.1189999999999998	Q889
Afghanistan	2020-07-20	35475.0	174.0	146.286	911.29	4.47	3.758	Q889
Afghanistan	2020-07-21	35615.0	140.0	165.71400000000003	914.8860000000001	3.596	4.257	Q889
Afghanistan	2020-07-22	35727.0	112.0	141.0	917.763	2.877	3.622	Q889
Afghanistan	2020-07-23	35915.0	188.0	131.571	922.5930000000001	4.829	3.38	Q889
Afghanistan	2020-07-24	35928.0	13.0	122.571	922.927	0.33399999999999996	3.1489999999999996	Q889
Afghanistan	2020-07-25	36036.0	108.0	106.714	925.701	2.7739999999999996	2.741	Q889
Afghanistan	2020-07-26	36157.0	121.0	122.286	928.809	3.108	3.141	Q889
Afghanistan	2020-07-27	36263.0	106.0	112.571	931.5319999999999	2.7230000000000003	2.892	Q889
Afghanistan	2020-07-28	36368.0	105.0	107.571	934.2289999999999	2.697	2.763	Q889
Afghanistan	2020-07-29	36471.0	103.0	106.286	936.875	2.6460000000000004	2.73	Q889
Afghanistan	2020-07-30	36471.0	0.0	79.429	936.875	0.0	2.04	Q889
Afghanistan	2020-07-31	36542.0	71.0	87.714	938.699	1.824	2.253	Q889
Afghanistan	2020-08-01	36710.0	168.0	96.286	943.015	4.316	2.4730000000000003	Q889
Afghanistan	2020-08-02	36710.0	0.0	79.0	943.015	0.0	2.029	Q889
Afghanistan	2020-08-03	36710.0	0.0	63.857	943.015	0.0	1.64	Q889
Afghanistan	2020-08-04	36747.0	37.0	54.143	943.965	0.95	1.391	Q889
Afghanistan	2020-08-05	36829.0	82.0	51.143	946.072	2.106	1.314	Q889
Afghanistan	2020-08-06	36896.0	67.0	60.714	947.793	1.7209999999999999	1.56	Q889
Afghanistan	2020-08-07	36937.0	41.0	56.428999999999995	948.846	1.053	1.45	Q889
Afghanistan	2020-08-08	37015.0	78.0	43.571000000000005	950.85	2.004	1.119	Q889
Afghanistan	2020-08-09	37054.0	39.0	49.143	951.852	1.002	1.262	Q889
Afghanistan	2020-08-10	37054.0	0.0	49.143	951.852	0.0	1.262	Q889
Afghanistan	2020-08-11	37054.0	0.0	43.857	951.852	0.0	1.127	Q889
Afghanistan	2020-08-12	37269.0	215.0	62.857	957.3739999999999	5.523	1.615	Q889
Afghanistan	2020-08-13	37345.0	76.0	64.143	959.327	1.952	1.6480000000000001	Q889
Afghanistan	2020-08-14	37424.0	79.0	69.571	961.3560000000001	2.029	1.787	Q889
Afghanistan	2020-08-15	37431.0	7.0	59.428999999999995	961.5360000000001	0.18	1.527	Q889
Afghanistan	2020-08-16	37551.0	120.0	71.0	964.6189999999999	3.083	1.824	Q889
Afghanistan	2020-08-17	37596.0	45.0	77.429	965.775	1.156	1.989	Q889
Afghanistan	2020-08-18	37599.0	3.0	77.857	965.852	0.077	2.0	Q889
Afghanistan	2020-08-19	37599.0	0.0	47.143	965.852	0.0	1.2109999999999999	Q889
Afghanistan	2020-08-20	37759.0	160.0	59.143	969.962	4.11	1.5190000000000001	Q889
Afghanistan	2020-08-21	37856.0	97.0	61.714	972.453	2.492	1.585	Q889
Afghanistan	2020-08-22	37894.0	38.0	66.143	973.43	0.976	1.699	Q889
Afghanistan	2020-08-23	37999.0	105.0	64.0	976.127	2.697	1.6440000000000001	Q889
Afghanistan	2020-08-24	37999.0	0.0	57.571000000000005	976.127	0.0	1.479	Q889
Afghanistan	2020-08-25	38070.0	71.0	67.286	977.951	1.824	1.7280000000000002	Q889
Afghanistan	2020-08-26	38071.0	1.0	67.429	977.9760000000001	0.026000000000000002	1.732	Q889
Afghanistan	2020-08-27	38126.0	55.0	52.428999999999995	979.3889999999999	1.413	1.347	Q889
Afghanistan	2020-08-28	38129.0	3.0	39.0	979.466	0.077	1.002	Q889
Afghanistan	2020-08-29	38140.0	11.0	35.143	979.7489999999999	0.28300000000000003	0.903	Q889
Afghanistan	2020-08-30	38143.0	3.0	20.570999999999998	979.826	0.077	0.528	Q889
Afghanistan	2020-08-31	38162.0	19.0	23.285999999999998	980.314	0.488	0.598	Q889
Afghanistan	2020-09-01	38196.0	34.0	18.0	981.187	0.873	0.462	Q889
Afghanistan	2020-09-02	38205.0	9.0	19.143	981.419	0.231	0.49200000000000005	Q889
Afghanistan	2020-09-03	38243.0	38.0	16.714000000000002	982.395	0.976	0.429	Q889
Afghanistan	2020-09-04	38288.0	45.0	22.714000000000002	983.551	1.156	0.583	Q889
Afghanistan	2020-09-05	38304.0	16.0	23.429000000000002	983.962	0.41100000000000003	0.602	Q889
Afghanistan	2020-09-06	38324.0	20.0	25.857	984.4760000000001	0.514	0.664	Q889
Afghanistan	2020-09-07	38398.0	74.0	33.714	986.3760000000001	1.901	0.866	Q889
Afghanistan	2020-09-08	38494.0	96.0	42.571000000000005	988.8430000000001	2.4659999999999997	1.094	Q889
Afghanistan	2020-09-09	38520.0	26.0	45.0	989.51	0.6679999999999999	1.156	Q889
Afghanistan	2020-09-10	38544.0	24.0	43.0	990.127	0.617	1.105	Q889
Afghanistan	2020-09-11	38572.0	28.0	40.571	990.846	0.7190000000000001	1.042	Q889
Afghanistan	2020-09-12	38606.0	34.0	43.143	991.72	0.873	1.1079999999999999	Q889
Afghanistan	2020-09-13	38641.0	35.0	45.286	992.6189999999999	0.899	1.163	Q889
Afghanistan	2020-09-14	38716.0	75.0	45.428999999999995	994.545	1.9269999999999998	1.167	Q889
Afghanistan	2020-09-15	38815.0	99.0	45.857	997.0880000000001	2.543	1.178	Q889
Afghanistan	2020-09-16	38855.0	40.0	47.857	998.1160000000001	1.028	1.229	Q889
Afghanistan	2020-09-17	38872.0	17.0	46.857	998.553	0.43700000000000006	1.204	Q889
Afghanistan	2020-09-18	38872.0	0.0	42.857	998.553	0.0	1.101	Q889
Afghanistan	2020-09-19	38919.0	47.0	44.714	999.76	1.207	1.149	Q889
Afghanistan	2020-09-20	39044.0	125.0	57.571000000000005	1002.971	3.2110000000000003	1.479	Q889
Afghanistan	2020-09-21	39044.0	0.0	46.857	1002.971	0.0	1.204	Q889
Afghanistan	2020-09-22	39074.0	30.0	37.0	1003.742	0.7709999999999999	0.95	Q889
Afghanistan	2020-09-23	39145.0	71.0	41.428999999999995	1005.566	1.824	1.064	Q889
Afghanistan	2020-09-24	39170.0	25.0	42.571000000000005	1006.2080000000001	0.642	1.094	Q889
Afghanistan	2020-09-25	39186.0	16.0	44.857	1006.6189999999999	0.41100000000000003	1.1520000000000001	Q889
Afghanistan	2020-09-26	39192.0	6.0	39.0	1006.773	0.154	1.002	Q889
Afghanistan	2020-09-27	39227.0	35.0	26.143	1007.672	0.899	0.672	Q889
Afghanistan	2020-09-28	39227.0	0.0	26.143	1007.672	0.0	0.672	Q889
Afghanistan	2020-09-29	39239.0	12.0	23.570999999999998	1007.98	0.308	0.606	Q889
Afghanistan	2020-09-30	39254.0	15.0	15.571	1008.3660000000001	0.385	0.4	Q889
Afghanistan	2020-10-01	39268.0	14.0	14.0	1008.725	0.36	0.36	Q889
Afghanistan	2020-10-02	39285.0	17.0	14.142999999999999	1009.1619999999999	0.43700000000000006	0.363	Q889
Afghanistan	2020-10-03	39290.0	5.0	14.0	1009.29	0.128	0.36	Q889
Afghanistan	2020-10-04	39297.0	7.0	10.0	1009.47	0.18	0.257	Q889
Afghanistan	2020-10-05	39341.0	44.0	16.285999999999998	1010.6	1.13	0.418	Q889
Afghanistan	2020-10-06	39486.0	145.0	35.286	1014.325	3.725	0.9059999999999999	Q889
Afghanistan	2020-10-07	39548.0	62.0	42.0	1015.918	1.5930000000000002	1.079	Q889
Afghanistan	2020-10-08	39616.0	68.0	49.714	1017.665	1.7469999999999999	1.2770000000000001	Q889
Afghanistan	2020-10-09	39693.0	77.0	58.286	1019.643	1.9780000000000002	1.4969999999999999	Q889
Afghanistan	2020-10-10	39703.0	10.0	59.0	1019.9	0.257	1.516	Q889
Afghanistan	2020-10-11	39703.0	0.0	58.0	1019.9	0.0	1.49	Q889
Afghanistan	2020-10-12	39799.0	96.0	65.429	1022.3660000000001	2.4659999999999997	1.681	Q889
Afghanistan	2020-10-13	39928.0	129.0	63.143	1025.6789999999999	3.3139999999999996	1.6219999999999999	Q889
Afghanistan	2020-10-14	39994.0	66.0	63.714	1027.375	1.695	1.6369999999999998	Q889
Afghanistan	2020-10-15	40026.0	32.0	58.571000000000005	1028.197	0.8220000000000001	1.505	Q889
Afghanistan	2020-10-16	40026.0	0.0	47.571000000000005	1028.197	0.0	1.222	Q889
Afghanistan	2020-10-17	40073.0	47.0	52.857	1029.404	1.207	1.358	Q889
Afghanistan	2020-10-18	40141.0	68.0	62.571000000000005	1031.151	1.7469999999999999	1.607	Q889
Afghanistan	2020-10-19	40200.0	59.0	57.286	1032.667	1.516	1.472	Q889
Afghanistan	2020-10-20	40287.0	87.0	51.286	1034.902	2.235	1.317	Q889
Afghanistan	2020-10-21	40375.0	88.0	54.428999999999995	1037.162	2.261	1.3980000000000001	Q889
Afghanistan	2020-10-22	40510.0	135.0	69.143	1040.63	3.468	1.776	Q889
Afghanistan	2020-10-23	40626.0	116.0	85.714	1043.61	2.98	2.202	Q889
Afghanistan	2020-10-24	40687.0	61.0	87.714	1045.177	1.567	2.253	Q889
Afghanistan	2020-10-25	40768.0	81.0	89.571	1047.258	2.081	2.301	Q889
Afghanistan	2020-10-26	40833.0	65.0	90.429	1048.927	1.67	2.323	Q889
Afghanistan	2020-10-27	41032.0	199.0	106.429	1054.039	5.112	2.734	Q889
Afghanistan	2020-10-28	41145.0	113.0	110.0	1056.942	2.903	2.826	Q889
Afghanistan	2020-10-29	41145.0	0.0	90.714	1056.942	0.0	2.33	Q889
Afghanistan	2020-10-30	41268.0	123.0	91.714	1060.1019999999999	3.16	2.356	Q889
Afghanistan	2020-10-31	41425.0	157.0	105.429	1064.135	4.033	2.708	Q889
Afghanistan	2020-11-01	41501.0	76.0	104.714	1066.087	1.952	2.69	Q889
Afghanistan	2020-11-02	41633.0	132.0	114.286	1069.478	3.391	2.9360000000000004	Q889
Angola	2020-03-22	2.0	2.0		0.061	0.061		Q916
Angola	2020-03-23	2.0	0.0		0.061	0.0		Q916
Angola	2020-03-24	2.0	0.0		0.061	0.0		Q916
Angola	2020-03-25	2.0	0.0		0.061	0.0		Q916
Angola	2020-03-26	2.0	0.0		0.061	0.0		Q916
Angola	2020-03-27	3.0	1.0		0.091	0.03		Q916
Angola	2020-03-28	4.0	1.0	0.5710000000000001	0.122	0.03	0.017	Q916
Angola	2020-03-29	4.0	0.0	0.28600000000000003	0.122	0.0	0.009000000000000001	Q916
Angola	2020-03-30	7.0	3.0	0.7140000000000001	0.213	0.091	0.022000000000000002	Q916
Angola	2020-03-31	7.0	0.0	0.7140000000000001	0.213	0.0	0.022000000000000002	Q916
Angola	2020-04-01	7.0	0.0	0.7140000000000001	0.213	0.0	0.022000000000000002	Q916
Angola	2020-04-02	8.0	1.0	0.857	0.243	0.03	0.026000000000000002	Q916
Angola	2020-04-03	8.0	0.0	0.7140000000000001	0.243	0.0	0.022000000000000002	Q916
Angola	2020-04-04	8.0	0.0	0.5710000000000001	0.243	0.0	0.017	Q916
Angola	2020-04-05	10.0	2.0	0.857	0.304	0.061	0.026000000000000002	Q916
Angola	2020-04-06	14.0	4.0	1.0	0.426	0.122	0.03	Q916
Angola	2020-04-07	16.0	2.0	1.286	0.48700000000000004	0.061	0.039	Q916
Angola	2020-04-08	17.0	1.0	1.429	0.517	0.03	0.043	Q916
Angola	2020-04-09	19.0	2.0	1.571	0.578	0.061	0.048	Q916
Angola	2020-04-10	19.0	0.0	1.571	0.578	0.0	0.048	Q916
Angola	2020-04-11	19.0	0.0	1.571	0.578	0.0	0.048	Q916
Angola	2020-04-12	19.0	0.0	1.286	0.578	0.0	0.039	Q916
Angola	2020-04-13	19.0	0.0	0.7140000000000001	0.578	0.0	0.022000000000000002	Q916
Angola	2020-04-14	19.0	0.0	0.429	0.578	0.0	0.013000000000000001	Q916
Angola	2020-04-15	19.0	0.0	0.28600000000000003	0.578	0.0	0.009000000000000001	Q916
Angola	2020-04-16	19.0	0.0	0.0	0.578	0.0	0.0	Q916
Angola	2020-04-17	19.0	0.0	0.0	0.578	0.0	0.0	Q916
Angola	2020-04-18	19.0	0.0	0.0	0.578	0.0	0.0	Q916
Angola	2020-04-19	24.0	5.0	0.7140000000000001	0.73	0.152	0.022000000000000002	Q916
Angola	2020-04-20	24.0	0.0	0.7140000000000001	0.73	0.0	0.022000000000000002	Q916
Angola	2020-04-21	24.0	0.0	0.7140000000000001	0.73	0.0	0.022000000000000002	Q916
Angola	2020-04-22	24.0	0.0	0.7140000000000001	0.73	0.0	0.022000000000000002	Q916
Angola	2020-04-23	24.0	0.0	0.7140000000000001	0.73	0.0	0.022000000000000002	Q916
Angola	2020-04-24	25.0	1.0	0.857	0.7609999999999999	0.03	0.026000000000000002	Q916
Angola	2020-04-25	25.0	0.0	0.857	0.7609999999999999	0.0	0.026000000000000002	Q916
Angola	2020-04-26	25.0	0.0	0.14300000000000002	0.7609999999999999	0.0	0.004	Q916
Angola	2020-04-27	26.0	1.0	0.28600000000000003	0.7909999999999999	0.03	0.009000000000000001	Q916
Angola	2020-04-28	27.0	1.0	0.429	0.8220000000000001	0.03	0.013000000000000001	Q916
Angola	2020-04-29	27.0	0.0	0.429	0.8220000000000001	0.0	0.013000000000000001	Q916
Angola	2020-04-30	27.0	0.0	0.429	0.8220000000000001	0.0	0.013000000000000001	Q916
Angola	2020-05-01	27.0	0.0	0.28600000000000003	0.8220000000000001	0.0	0.009000000000000001	Q916
Angola	2020-05-02	29.0	2.0	0.5710000000000001	0.882	0.061	0.017	Q916
Angola	2020-05-03	35.0	6.0	1.429	1.065	0.183	0.043	Q916
Angola	2020-05-04	35.0	0.0	1.286	1.065	0.0	0.039	Q916
Angola	2020-05-05	35.0	0.0	1.143	1.065	0.0	0.035	Q916
Angola	2020-05-06	36.0	1.0	1.286	1.095	0.03	0.039	Q916
Angola	2020-05-07	36.0	0.0	1.286	1.095	0.0	0.039	Q916
Angola	2020-05-08	36.0	0.0	1.286	1.095	0.0	0.039	Q916
Angola	2020-05-09	43.0	7.0	2.0	1.308	0.213	0.061	Q916
Angola	2020-05-10	43.0	0.0	1.143	1.308	0.0	0.035	Q916
Angola	2020-05-11	45.0	2.0	1.429	1.369	0.061	0.043	Q916
Angola	2020-05-12	45.0	0.0	1.429	1.369	0.0	0.043	Q916
Angola	2020-05-13	45.0	0.0	1.286	1.369	0.0	0.039	Q916
Angola	2020-05-14	45.0	0.0	1.286	1.369	0.0	0.039	Q916
Angola	2020-05-15	48.0	3.0	1.714	1.46	0.091	0.052000000000000005	Q916
Angola	2020-05-16	48.0	0.0	0.7140000000000001	1.46	0.0	0.022000000000000002	Q916
Angola	2020-05-17	48.0	0.0	0.7140000000000001	1.46	0.0	0.022000000000000002	Q916
Angola	2020-05-18	48.0	0.0	0.429	1.46	0.0	0.013000000000000001	Q916
Angola	2020-05-19	48.0	0.0	0.429	1.46	0.0	0.013000000000000001	Q916
Angola	2020-05-20	50.0	2.0	0.7140000000000001	1.521	0.061	0.022000000000000002	Q916
Angola	2020-05-21	52.0	2.0	1.0	1.5819999999999999	0.061	0.03	Q916
Angola	2020-05-22	58.0	6.0	1.429	1.765	0.183	0.043	Q916
Angola	2020-05-23	60.0	2.0	1.714	1.8259999999999998	0.061	0.052000000000000005	Q916
Angola	2020-05-24	60.0	0.0	1.714	1.8259999999999998	0.0	0.052000000000000005	Q916
Angola	2020-05-25	69.0	9.0	3.0	2.099	0.27399999999999997	0.091	Q916
Angola	2020-05-26	69.0	0.0	3.0	2.099	0.0	0.091	Q916
Angola	2020-05-27	71.0	2.0	3.0	2.16	0.061	0.091	Q916
Angola	2020-05-28	71.0	0.0	2.714	2.16	0.0	0.083	Q916
Angola	2020-05-29	73.0	2.0	2.1430000000000002	2.221	0.061	0.065	Q916
Angola	2020-05-30	77.0	4.0	2.4290000000000003	2.343	0.122	0.07400000000000001	Q916
Angola	2020-05-31	84.0	7.0	3.429	2.556	0.213	0.10400000000000001	Q916
Angola	2020-06-01	86.0	2.0	2.4290000000000003	2.617	0.061	0.07400000000000001	Q916
Angola	2020-06-02	86.0	0.0	2.4290000000000003	2.617	0.0	0.07400000000000001	Q916
Angola	2020-06-03	86.0	0.0	2.1430000000000002	2.617	0.0	0.065	Q916
Angola	2020-06-04	86.0	0.0	2.1430000000000002	2.617	0.0	0.065	Q916
Angola	2020-06-05	86.0	0.0	1.857	2.617	0.0	0.057	Q916
Angola	2020-06-06	86.0	0.0	1.286	2.617	0.0	0.039	Q916
Angola	2020-06-07	86.0	0.0	0.28600000000000003	2.617	0.0	0.009000000000000001	Q916
Angola	2020-06-08	91.0	5.0	0.7140000000000001	2.7689999999999997	0.152	0.022000000000000002	Q916
Angola	2020-06-09	92.0	1.0	0.857	2.799	0.03	0.026000000000000002	Q916
Angola	2020-06-10	96.0	4.0	1.429	2.9210000000000003	0.122	0.043	Q916
Angola	2020-06-11	113.0	17.0	3.8569999999999998	3.438	0.517	0.11699999999999999	Q916
Angola	2020-06-12	118.0	5.0	4.571000000000001	3.59	0.152	0.139	Q916
Angola	2020-06-13	130.0	12.0	6.2860000000000005	3.955	0.365	0.191	Q916
Angola	2020-06-14	138.0	8.0	7.428999999999999	4.199	0.243	0.226	Q916
Angola	2020-06-15	140.0	2.0	7.0	4.26	0.061	0.213	Q916
Angola	2020-06-16	142.0	2.0	7.143	4.321000000000001	0.061	0.217	Q916
Angola	2020-06-17	142.0	0.0	6.571000000000001	4.321000000000001	0.0	0.2	Q916
Angola	2020-06-18	155.0	13.0	6.0	4.716	0.396	0.183	Q916
Angola	2020-06-19	155.0	0.0	5.2860000000000005	4.716	0.0	0.161	Q916
Angola	2020-06-20	166.0	11.0	5.143	5.051	0.335	0.156	Q916
Angola	2020-06-21	172.0	6.0	4.857	5.233	0.183	0.14800000000000002	Q916
